Region,Province,Product,System,Normalized_product_output_kg__minValue,Area_ha_per_1kg_product__minValue,Animals_total_live_weight_kg_per_1kg_product__minValue,Producing_animals_live_weight_kg_per_1kg_product__minValue,Animals_sold_live_weight_kg_per_1kg_product__minValue,Animal_input_age_related_factor__minValue,Animal_input_economic_allocation_factor__minValue,Animal_input_live_weight_kg_per_1kg_product__minValue,Animal_input_calf_live_weight_kg_per_1kg_product__minValue,Animal_input_one_day_chicken_live_weight_kg_per_1kg_product__minValue,Animal_input_piglet_live_weight_kg_per_1kg_product__minValue,Animal_input_kid_goat_live_weight_kg_per_1kg_product__minValue,Animal_input_dairy_cow_live_weight_kg_per_1kg_product__minValue,Animal_input_laying_hen_live_weight_kg_per_1kg_product__minValue,Water_l_per_1kg_product__minValue,Electricity_kWh_per_1kg_product__minValue,Live_weight_equivalent_kg_per_1kg_product__minValue,Milk_output_l_per_1kg_product__minValue,Milk_output_kg_fpcm_per_1kg_product__minValue,Milk_sales_l_per_1kg_product__minValue,Milk_sales_kg_fpcm_per_1kg_product__minValue,Egg_output_reported_per_1kg_product__minValue,Egg_output_kg_per_1kg_product__minValue,Egg_sales_reported_per_1kg_product__minValue,Egg_sales_kg_per_1kg_product__minValue,Birds_sold_head_per_1kg_product__minValue,Birds_consumed_head_per_1kg_product__minValue,Cultivated_pasture_area_ha_per_1kg_product__minValue,Natural_pasture_area_ha_per_1kg_product__minValue,Linked_pasture_area_ha_per_1kg_product__minValue,Intake_assumption_kg_per_1kg_product__minValue,Pasture_feed_kg_per_1kg_product__minValue,Cultivated_pasture_feed_kg_per_1kg_product__minValue,Natural_pasture_feed_kg_per_1kg_product__minValue,Unmatched_pasture_feed_kg_per_1kg_product__minValue,Supplement_feed_kg_per_1kg_product__minValue,Common_feed_kg_per_1kg_product__minValue,Waste_feed_kg_per_1kg_product__minValue,Unallocated_feed_kg_per_1kg_product__minValue,Total_feed_kg_per_1kg_product__minValue,Proxy_total_feed_kg_per_1kg_product__minValue,Proxy_forage_kg_per_1kg_product__minValue,Proxy_tree_forage_kg_per_1kg_product__minValue,Proxy_compound_feed_kg_per_1kg_product__minValue,Proxy_mineral_kg_per_1kg_product__minValue,Vaccinated_head_per_1kg_product__minValue,Area_ha__minValue,Animals_total_head__minValue,Producing_animals_head__minValue,Animals_sold_head__minValue,Infrastructure_area_m2_head__minValue,Infrastructure_area_ha__minValue,Water_l_head_day__minValue,Electricity_kWh_head_day__minValue,Representative_live_weight_kg__minValue,Live_weight_equivalent_kg__minValue,Milk_output_l_day__minValue,Milk_output_kg_fpcm_day__minValue,Milk_sales_l_7d__minValue,Milk_sales_kg_fpcm_7d__minValue,Milk_yield_l_head_day__minValue,Egg_output_reported__minValue,Egg_output_kg__minValue,Egg_sales_reported__minValue,Egg_sales_kg__minValue,Eggs_per_head_reported__minValue,Birds_sold_head__minValue,Birds_consumed_head__minValue,Pasture_share_pct__minValue,Cultivated_pasture_area_ha__minValue,Natural_pasture_area_ha__minValue,Linked_pasture_area_ha__minValue,Cultivated_pasture_area_share_pct__minValue,Natural_pasture_area_share_pct__minValue,Cultivated_pasture_area_ha_per_head__minValue,Natural_pasture_area_ha_per_head__minValue,Cultivated_pasture_feed_share_pct__minValue,Natural_pasture_feed_share_pct__minValue,Unmatched_pasture_feed_share_pct__minValue,Supplement_share_pct__minValue,Common_feed_share_pct__minValue,Waste_feed_share_pct__minValue,Intake_assumption_kg_head_day__minValue,Pasture_feed_kg_head_day__minValue,Cultivated_pasture_feed_kg_head_day__minValue,Natural_pasture_feed_kg_head_day__minValue,Unmatched_pasture_feed_kg_head_day__minValue,Supplement_feed_kg_head_day__minValue,Common_feed_kg_head_day__minValue,Waste_feed_kg_head_day__minValue,Unallocated_feed_share_pct__minValue,Unallocated_feed_kg_head_day__minValue,Total_feed_kg_head_day__minValue,Proxy_total_feed_kg_head_day__minValue,Proxy_body_weight_kg__minValue,Proxy_forage_share_pct__minValue,Proxy_tree_forage_share_pct__minValue,Proxy_compound_feed_share_pct__minValue,Proxy_mineral_share_pct__minValue,Proxy_forage_kg_head_day__minValue,Proxy_tree_forage_kg_head_day__minValue,Proxy_compound_feed_kg_head_day__minValue,Proxy_mineral_kg_head_day__minValue,Vaccinated_head__minValue,Vaccination_share_pct__minValue,Reference_output_kg__minValue,Reference_output_kg_for_dfe__minValue,Normalization_factor_to_1kg__minValue,Normalized_product_output_kg__maxValue,Area_ha_per_1kg_product__maxValue,Animals_total_live_weight_kg_per_1kg_product__maxValue,Producing_animals_live_weight_kg_per_1kg_product__maxValue,Animals_sold_live_weight_kg_per_1kg_product__maxValue,Animal_input_age_related_factor__maxValue,Animal_input_economic_allocation_factor__maxValue,Animal_input_live_weight_kg_per_1kg_product__maxValue,Animal_input_calf_live_weight_kg_per_1kg_product__maxValue,Animal_input_one_day_chicken_live_weight_kg_per_1kg_product__maxValue,Animal_input_piglet_live_weight_kg_per_1kg_product__maxValue,Animal_input_kid_goat_live_weight_kg_per_1kg_product__maxValue,Animal_input_dairy_cow_live_weight_kg_per_1kg_product__maxValue,Animal_input_laying_hen_live_weight_kg_per_1kg_product__maxValue,Water_l_per_1kg_product__maxValue,Electricity_kWh_per_1kg_product__maxValue,Live_weight_equivalent_kg_per_1kg_product__maxValue,Milk_output_l_per_1kg_product__maxValue,Milk_output_kg_fpcm_per_1kg_product__maxValue,Milk_sales_l_per_1kg_product__maxValue,Milk_sales_kg_fpcm_per_1kg_product__maxValue,Egg_output_reported_per_1kg_product__maxValue,Egg_output_kg_per_1kg_product__maxValue,Egg_sales_reported_per_1kg_product__maxValue,Egg_sales_kg_per_1kg_product__maxValue,Birds_sold_head_per_1kg_product__maxValue,Birds_consumed_head_per_1kg_product__maxValue,Cultivated_pasture_area_ha_per_1kg_product__maxValue,Natural_pasture_area_ha_per_1kg_product__maxValue,Linked_pasture_area_ha_per_1kg_product__maxValue,Intake_assumption_kg_per_1kg_product__maxValue,Pasture_feed_kg_per_1kg_product__maxValue,Cultivated_pasture_feed_kg_per_1kg_product__maxValue,Natural_pasture_feed_kg_per_1kg_product__maxValue,Unmatched_pasture_feed_kg_per_1kg_product__maxValue,Supplement_feed_kg_per_1kg_product__maxValue,Common_feed_kg_per_1kg_product__maxValue,Waste_feed_kg_per_1kg_product__maxValue,Unallocated_feed_kg_per_1kg_product__maxValue,Total_feed_kg_per_1kg_product__maxValue,Proxy_total_feed_kg_per_1kg_product__maxValue,Proxy_forage_kg_per_1kg_product__maxValue,Proxy_tree_forage_kg_per_1kg_product__maxValue,Proxy_compound_feed_kg_per_1kg_product__maxValue,Proxy_mineral_kg_per_1kg_product__maxValue,Vaccinated_head_per_1kg_product__maxValue,Area_ha__maxValue,Animals_total_head__maxValue,Producing_animals_head__maxValue,Animals_sold_head__maxValue,Infrastructure_area_m2_head__maxValue,Infrastructure_area_ha__maxValue,Water_l_head_day__maxValue,Electricity_kWh_head_day__maxValue,Representative_live_weight_kg__maxValue,Live_weight_equivalent_kg__maxValue,Milk_output_l_day__maxValue,Milk_output_kg_fpcm_day__maxValue,Milk_sales_l_7d__maxValue,Milk_sales_kg_fpcm_7d__maxValue,Milk_yield_l_head_day__maxValue,Egg_output_reported__maxValue,Egg_output_kg__maxValue,Egg_sales_reported__maxValue,Egg_sales_kg__maxValue,Eggs_per_head_reported__maxValue,Birds_sold_head__maxValue,Birds_consumed_head__maxValue,Pasture_share_pct__maxValue,Cultivated_pasture_area_ha__maxValue,Natural_pasture_area_ha__maxValue,Linked_pasture_area_ha__maxValue,Cultivated_pasture_area_share_pct__maxValue,Natural_pasture_area_share_pct__maxValue,Cultivated_pasture_area_ha_per_head__maxValue,Natural_pasture_area_ha_per_head__maxValue,Cultivated_pasture_feed_share_pct__maxValue,Natural_pasture_feed_share_pct__maxValue,Unmatched_pasture_feed_share_pct__maxValue,Supplement_share_pct__maxValue,Common_feed_share_pct__maxValue,Waste_feed_share_pct__maxValue,Intake_assumption_kg_head_day__maxValue,Pasture_feed_kg_head_day__maxValue,Cultivated_pasture_feed_kg_head_day__maxValue,Natural_pasture_feed_kg_head_day__maxValue,Unmatched_pasture_feed_kg_head_day__maxValue,Supplement_feed_kg_head_day__maxValue,Common_feed_kg_head_day__maxValue,Waste_feed_kg_head_day__maxValue,Unallocated_feed_share_pct__maxValue,Unallocated_feed_kg_head_day__maxValue,Total_feed_kg_head_day__maxValue,Proxy_total_feed_kg_head_day__maxValue,Proxy_body_weight_kg__maxValue,Proxy_forage_share_pct__maxValue,Proxy_tree_forage_share_pct__maxValue,Proxy_compound_feed_share_pct__maxValue,Proxy_mineral_share_pct__maxValue,Proxy_forage_kg_head_day__maxValue,Proxy_tree_forage_kg_head_day__maxValue,Proxy_compound_feed_kg_head_day__maxValue,Proxy_mineral_kg_head_day__maxValue,Vaccinated_head__maxValue,Vaccination_share_pct__maxValue,Reference_output_kg__maxValue,Reference_output_kg_for_dfe__maxValue,Normalization_factor_to_1kg__maxValue
(all regions confounded),(all provinces confounded),cattle_live,(unknown),1.0,0.0008666666666666667,2.0,0.6666666666666666,0.19111111111111112,2.142857142857143,0.0673,0.2884285714285714,0.2884285714285714,0.0,0.0,0.0,0.0,0.0,0.008620689655172414,0.0,2.0,,,,,,,,,,,0.0,0.0,0.00023335307626951113,0.0016161616161616162,0.0013714285714285714,0.0,0.0,0.0,5.608333333333333e-05,0.0,0.0,0.0,0.0015418666666666666,,,,,,0.0044444444444444444,0.79,3.0,2.0,1.0,,,50.0,0.0,400.0,1350.0,,,,,,,,,,,,,80.0,0.0,0.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,,,8.0,7.76,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,8.0,,,,,,,,,,,3.0,95.0,675.0,675.0,0.0001646090534979424,1.0,0.0059900000000000005,2.0,1.2,0.9090909090909091,10.0,0.0673,1.346,1.346,0.0,0.0,0.0,0.0,0.0,0.08333333333333334,0.0011111111111111111,2.0,,,,,,,,,,,0.0043862297149122815,0.00011206748935500004,0.004612117327117329,0.016666666666666666,0.014222222222222221,0.009539905682763687,0.002686253439535142,0.0,0.0011948051948052105,0.0,0.0,0.0,0.016666666666666666,,,,,,0.005,30.0,30.0,15.0,14.0,,,66.0,1.5,450.0,12150.0,,,,,,,,,,,,,100.0,19.0,0.11596848309848039,20.0,100.0,99.99999999999999,0.85,0.013891772584777778,98.0,75.0,0.0,20.0,,,12.0,10.8,10.8,7.2,0.0,2.4,0.0,0.0,0.0,0.0,12.0,,,,,,,,,,,34.0,100.0,6075.0,6075.0,0.0014814814814814814
(all regions confounded),(all provinces confounded),donkey_live,(unknown),1.0,0.005555555555555556,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,,,,,,,,,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,,1.06,1.0,,,,,18.0,0.0,180.0,180.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.6,3.6,3.6,180.0,100.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,,,180.0,180.0,0.005555555555555556,1.0,0.12128888888888895,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,,,,,,,,,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,,32.20800000000005,1.0,,,,,18.0,0.0,180.0,180.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,3.6,3.6,3.6,180.0,100.0,0.0,0.0,0.0,3.6,0.0,0.0,0.0,,,180.0,180.0,0.005555555555555556
(all regions confounded),(all provinces confounded),eggs,(unknown),1.0,1.5388347004384838e-06,0.05430759292456561,0.08146138938684841,,1.0,1.0,0.05430759292456561,0.0,0.0,0.0,0.0,0.0,0.05430759292456561,2.3569173674880363e-07,1.0722912347580706e-08,0.05430759292456561,,,,,0.33917298772058113,1.0,0.3347101852505735,0.9868421052631577,0.01206292957470227,0.0007235690404705733,,,,8.599563367861755e-08,0.0,0.0,0.0,0.0,0.0,5.73304224524117e-08,0.0,0.0,5.73304224524117e-08,5.73304224524117e-08,0.0,0.0,5.73304224524117e-08,0.0,,0.2002,7000.0,7000.0,,0.286,0.2002,0.222,0.0101,1.514,7065.333333333333,,,,,,36828.00000000001,108581.76014400001,32940.0,97118.58312,3.6123116883116886,5000.0,4.800000000000001,0.0,,,,,,,,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.054,0.054,,0.0,0.0,100.0,0.0,0.0,0.0,0.054,0.0,,,108581.76014400001,108581.76014400001,1.061674489859476e-06,1.0,2.685523192821263e-06,0.09477580685154761,0.14216371027732141,,1.0,1.0,0.09477580685154761,0.0,0.0,0.0,0.0,0.0,0.09477580685154761,2.045483907940091e-06,9.306030391979692e-08,0.09477580685154761,,,,,0.3391729877205812,1.0,0.33917298772058113,1.0,0.05714795658180908,0.0016579227455217301,,,,7.463252096538169e-07,0.0,0.0,0.0,0.0,0.0,4.975501397692112e-07,0.0,0.0,4.975501397692112e-07,4.975501397692112e-07,0.0,0.0,4.975501397692112e-07,0.0,,2.145,75000.0,75000.0,,0.286,2.145,0.222,0.0101,1.514,75700.0,,,,,,319470.0,941908.7355600001,289631.20000000007,853933.5692576002,6.3036982935153585,38000.000000000044,116.00000000000009,0.0,,,,,,,,0.0,0.0,0.0,0.0,99.99999999999999,0.0,0.081,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.0,0.0,0.054,0.054,,0.0,0.0,100.0,0.0,0.0,0.0,0.054,0.0,,,941908.7355600001,941908.7355600001,9.213891477207616e-06
(all regions confounded),(all provinces confounded),goat_live,(unknown),1.0,0.0333648393194707,2.1739130434782608,,,1.0,1.0,0.36231884057971014,0.0,0.0,0.0,0.36231884057971014,0.0,0.0,0.07482671707624448,0.0,2.1739130434782608,,,,,,,,,,,,,,0.007963137996219281,0.007963137996219283,0.0,0.0,0.007963137996219283,0.0,0.0,0.0,0.0,0.007963137996219283,0.007963137996219283,0.006293320730938879,0.0016698172652804032,0.0,0.0,,1.23,2.0,,,,,9.5,0.0,23.0,46.0,,,,,,,,,,,,,100.00000000000001,,,,,,,,0.0,0.0,100.00000000000001,0.0,0.0,0.0,1.011,1.0110000000000001,0.0,0.0,1.0110000000000001,0.0,0.0,0.0,0.0,0.0,1.0110000000000001,1.011,23.0,79.0,21.0,0.0,0.0,0.799,0.212,0.0,0.0,,,21.16,21.16,0.007876496534341524,1.0,0.9125456836798993,2.1739130434782608,,,1.0,1.0,13.043478260869565,0.0,0.0,0.0,13.043478260869565,0.0,0.0,0.44896030245746693,0.0,2.1739130434782608,,,,,,,,,,,,,,0.04777882797731568,0.047778827977315697,0.0,0.0,0.047778827977315697,0.0,0.0,0.0,0.0,0.047778827977315697,0.047778827977315697,0.037759924385633276,0.01001890359168242,0.0,0.0,,50.06,12.0,,,,,9.5,0.0,23.0,276.0,,,,,,,,,,,,,100.00000000000001,,,,,,,,0.0,0.0,100.00000000000001,0.0,0.0,0.0,1.011,1.0110000000000001,0.0,0.0,1.0110000000000001,0.0,0.0,0.0,0.0,0.0,1.0110000000000001,1.011,23.0,79.0,21.0,0.0,0.0,0.799,0.212,0.0,0.0,,,126.96000000000001,126.96000000000001,0.04725897920604915
(all regions confounded),(all provinces confounded),horse_live,(unknown),1.0,0.011266025641025641,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.036057692307692304,0.0,1.0,,,,,,,,,,,,,,0.005408653846153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005408653846153846,0.005408653846153846,0.005408653846153846,0.005408653846153846,0.0,0.0,0.0,,5.53,1.0,,,,,45.0,0.0,312.0,312.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.75,6.75,6.75,312.0,100.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,,,312.0,312.0,0.0008012820512820513,1.0,0.16025641025641024,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.14423076923076922,0.0,1.0,,,,,,,,,,,,,,0.021634615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021634615384615384,0.021634615384615384,0.021634615384615384,0.021634615384615384,0.0,0.0,0.0,,126.0,4.0,,,,,45.0,0.0,312.0,1248.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,6.75,6.75,6.75,312.0,100.0,0.0,0.0,0.0,6.75,0.0,0.0,0.0,,,1248.0,1248.0,0.003205128205128205
(all regions confounded),(all provinces confounded),meat_poultry,(unknown),1.0,5.999999999999999e-06,1.3333333333333333,,0.0,1.0,1.0,0.15304560759106214,0.0,0.15304560759106214,0.0,0.0,0.0,0.0,1.0521885521885523e-06,1.9130700948882768e-08,1.3333333333333333,,,,,,,,,0.0,,,,,2.6017753290480566e-07,0.0,0.0,0.0,0.0,0.0,2.6017753290480566e-07,0.0,0.0,2.6017753290480566e-07,2.6017753290480566e-07,0.0,0.0,2.6017753290480566e-07,0.0,,0.18,20000.0,,0.0,0.09,0.18,0.275,0.005,2.0,40000.0,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.068,0.0,,,30000.0,30000.0,3.8261401897765535e-06,1.0,6e-06,1.3333333333333335,,0.0,1.0,1.0,11.616,0.0,11.616,0.0,0.0,0.0,0.0,9.166666666666668e-06,1.6666666666666668e-07,1.3333333333333335,,,,,,,,,0.0,,,,,2.266666666666667e-06,0.0,0.0,0.0,0.0,0.0,2.266666666666667e-06,0.0,0.0,2.266666666666667e-06,2.266666666666667e-06,0.0,0.0,2.266666666666667e-06,0.0,,1.5681599999999998,174240.0,,0.0,0.09,1.5681599999999998,0.275,0.005,2.0,348480.0,,,,,,,,,,,0.0,,0.0,,,,,,,,0.0,0.0,0.0,0.0,100.0,0.0,0.068,0.0,0.0,0.0,0.0,0.0,0.068,0.0,0.0,0.0,0.068,0.068,2.0,0.0,0.0,100.0,0.0,0.0,0.0,0.068,0.0,,,261360.0,261360.0,3.3333333333333335e-05
(all regions confounded),(all provinces confounded),milk,(unknown),1.0,0.062749891691991,9.250598283831597,50.87829056107378,,1.0,0.0376,0.34782249547206806,0.0,0.0,0.0,0.0,0.34782249547206806,0.0,1.0175658112214756,0.015263487168322135,9.250598283831597,1.0175658112214756,1.0,6.015609648691664,5.911764705882352,,,,,,,0.0,0.0,0.018655373205727056,0.16959430187024593,0.025901675194728472,0.0016493531240642926,0.0,0.0,0.00010434674864162042,0.0,0.0,0.0,0.02607797104113323,,,,,,0.2479551422270738,1.094000000000001,4.0,2.0,,,,60.0,0.6,400.0,145.45454545454547,6.0,5.89642452,56.0,55.033295519999996,3.0,,,,,,,,80.0,0.0,0.0,0.3,27.182242153818503,0.0,0.0,0.0,17.895640213752035,0.0,0.0,5.0,,,10.0,1.4545454545454546,0.33792502278116093,0.0,0.0,0.10909090909090909,0.0,0.0,0.0,0.0,1.8181818181818181,,,,,,,,,,,4.0,87.5,5.89642452,2152.1949498,0.016412351793894768,1.0,1.128367421776703,24.668262090217592,135.67544149619675,,1.0,0.0376,0.9275266545921815,0.0,0.0,0.0,0.0,0.9275266545921815,0.0,9.594191934373914,0.15263487168322135,24.668262090217592,1.0175658112214756,1.0,7.12296067855033,7.000000000000001,,,,,,,0.712296067855033,0.002316822692464511,0.7631743584161068,1.628105297954361,0.26430280810947415,0.18501196567663192,0.017607646398330717,0.0,0.0011594083182402267,0.0,0.0,0.0,0.26430280810947415,,,,,,1.130628679134973,34.54800000000003,35.0,10.0,,,,66.0,1.5,450.0,818.1818181818181,60.0,58.9642452,540.9999999999991,531.6609442199991,8.333333333333334,,,,,,,,100.0,21.0,0.06822636593420006,22.0,100.0,72.81775784618151,0.8880358208955225,0.002406076391286516,97.0,50.78860289200898,0.0,20.0,,,12.0,1.9636363636363638,1.9636363636363638,1.0909090909090908,0.0,0.43636363636363634,0.0,0.0,0.0,0.0,2.1818181818181817,,,,,,,,,,,40.0,100.0,58.9642452,21521.949498,0.1453665444602108
(all regions confounded),(all provinces confounded),mule_live,(unknown),1.0,0.02150605714285714,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.0,1.0,,,,,,,,,,,,,,0.006666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.006666666666666666,0.0,0.0,0.0,,10.002,1.0,,,,,35.0,0.0,350.0,350.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,7.0,7.0,350.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,350.0,350.0,0.0009523809523809524,1.0,0.21013333333333345,,,,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,,,,,,,,,,,,,,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.02,0.02,0.0,0.0,0.0,,180.0,3.0,,,,,35.0,0.0,350.0,1050.0,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,7.0,7.0,7.0,350.0,100.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,1050.0,1050.0,0.002857142857142857
(all regions confounded),(all provinces confounded),ovine_live,(unknown),1.0,0.0036483660882993315,2.1739130434782608,,0.5434782608695652,1.0,1.0,2.1739130434782608,0.0,0.0,0.0,2.1739130434782608,0.0,0.0,0.03416971196731217,0.0,2.1739130434782608,,,,,,,,,,,,,,0.005718930739792249,0.005696450666129543,0.0,0.0,0.005696450666129543,8.992029465082152e-05,0.0,0.0,2.0746250530971727e-18,0.005786370960780366,0.005718930739792249,0.004469038644145829,0.0012274120219837139,0.0,2.248007366270538e-05,,0.43,2.0,,2.0,,,7.6,0.0,60.44,120.88,,,,,,,,,,,,,99.6069182389937,,,,,,,,0.0,0.0,99.6069182389937,0.3930817610062893,0.0,0.0,1.272,1.267,0.0,0.0,1.267,0.005,0.0,0.0,9.069112511985665e-15,1.1535911115245767e-16,1.272,1.272,60.44,78.1,21.5,0.0,0.4,0.994,0.273,0.0,0.005,,,55.6048,55.6048,0.004496014732541076,1.0,0.04981584323655512,2.1739130434782608,,2.1739130434782608,4.0,1.0,8.695652173913043,0.0,0.0,0.0,8.695652173913043,0.0,0.0,0.1366788478692487,0.0,2.1739130434782608,,,,,,,,,,,,,,0.022875722959168995,0.02278580266451817,0.0,0.0,0.02278580266451817,8.992029465082152e-05,0.0,0.0,2.0746250530971727e-18,0.022875722959168995,0.022875722959168995,0.017876154576583318,0.0049096480879348555,0.0,8.992029465082152e-05,,5.814000000000001,8.0,,2.0,,,7.6,0.0,60.44,483.52,,,,,,,,,,,,,99.6069182389937,,,,,,,,0.0,0.0,99.6069182389937,0.3930817610062893,0.0,0.0,1.272,1.267,0.0,0.0,1.267,0.005,0.0,0.0,9.069112511985665e-15,1.1535911115245767e-16,1.272,1.272,60.44,78.1,21.5,0.0,0.4,0.994,0.273,0.0,0.005,,,222.4192,222.4192,0.017984058930164304
(all regions confounded),(all provinces confounded),swine_live,(unknown),1.0,0.005437869321958117,1.5151515151515151,,0.37878787878787884,0.5,0.9372,0.7100000000000001,0.0,0.0,0.7100000000000001,0.0,0.0,0.0,0.023496966205991864,0.00020811598639592792,1.5151515151515151,,,,,,,,,,,,,,0.008391773644997094,0.0,0.0,0.0,0.0,0.003539146617041074,0.004718862156054765,0.004718862156054765,0.0,0.023594310780273825,,,,,,,0.69,1.0,,1.0,,,7.0,0.062,75.23,75.23,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,10.0,20.0,20.0,2.5,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0.0,0.0,2.5,,,,,,,,,,,,,49.6518,49.6518,0.0033567094579988375,1.0,0.15292496948751114,1.5151515151515154,,3.0303030303030307,4.0,0.9372,5.680000000000001,0.0,0.0,5.680000000000001,0.0,0.0,0.0,0.14098179723595117,0.0012486959183755674,1.5151515151515154,,,,,,,,,,,,,,0.05035064186998256,0.0,0.0,0.0,0.0,0.021234879702246443,0.023594310780273825,0.023594310780273825,0.0,0.04718862156054764,,,,,,,24.91600000000001,6.0,,2.0,,,7.0,0.062,75.23,451.38,,,,,,,,,,,,,0.0,,,,,,,,0.0,0.0,0.0,70.0,80.0,100.0,2.5,0.0,0.0,0.0,0.0,1.75,2.0,2.5,0.0,0.0,2.5,,,,,,,,,,,,,297.9108,297.9108,0.020140256747993024
