Region,Province,Crop,Category,count__minValue,count__maxValue,Area_ha__minValue,Area_ha__maxValue,Yield_kgha__minValue,Yield_kgha__maxValue,Irrig_m3__minValue,Irrig_m3__maxValue,Fuel_ha__minValue,Fuel_ha__maxValue,NPK_kgha__minValue,NPK_kgha__maxValue,AN_kgha__minValue,AN_kgha__maxValue,AP_kgha__minValue,AP_kgha__maxValue,AS_kgha__minValue,AS_kgha__maxValue,Total_fert_min_kgha__minValue,Total_fert_min_kgha__maxValue,Total_fert_org_kgha__minValue,Total_fert_org_kgha__maxValue,Insecticide_kgha__minValue,Insecticide_kgha__maxValue,Herbicide_kgha__minValue,Herbicide_kgha__maxValue,Fungicide_kgha__minValue,Fungicide_kgha__maxValue,Total_pesticides_kgha__minValue,Total_pesticides_kgha__maxValue,Organic_estiercol_kgha__minValue,Organic_estiercol_kgha__maxValue,Organic_fermentado_kgha__minValue,Organic_fermentado_kgha__maxValue,Organic_liquido_kgha__minValue,Organic_liquido_kgha__maxValue,Irrig_lake_m3__minValue,Irrig_lake_m3__maxValue,Irrig_river_m3__minValue,Irrig_river_m3__maxValue,Irrig_well_m3__minValue,Irrig_well_m3__maxValue,Seed_kgha__minValue,Seed_kgha__maxValue,N_min__minValue,N_min__maxValue,P_min__minValue,P_min__maxValue,K_min__minValue,K_min__maxValue,N_orga__minValue,N_orga__maxValue,P_orga__minValue,P_orga__maxValue,K_orga__minValue,K_orga__maxValue,N_tot__minValue,N_tot__maxValue,P_tot__minValue,P_tot__maxValue,K_tot__minValue,K_tot__maxValue,kgNH3N_ha__minValue,kgNH3N_ha__maxValue,kgNOxN_ha__minValue,kgNOxN_ha__maxValue,kgNO3N_ha__minValue,kgNO3N_ha__maxValue,kgN2ON_ha_direct__minValue,kgN2ON_ha_direct__maxValue,kgN2ON_ha_indirect__minValue,kgN2ON_ha_indirect__maxValue,kgN2ON_ha__minValue,kgN2ON_ha__maxValue,kgCO2urea_ha__minValue,kgCO2urea_ha__maxValue,kgCO2limestone_ha__minValue,kgCO2limestone_ha__maxValue,kgCO2_fert_ha__minValue,kgCO2_fert_ha__maxValue,soil_erosion_tha__minValue,soil_erosion_tha__maxValue,kgP_ha_erosion__minValue,kgP_ha_erosion__maxValue,kgP_ha_runoff__minValue,kgP_ha_runoff__maxValue,kgP_ha_leaching__minValue,kgP_ha_leaching__maxValue,kgP_ha_drainage__minValue,kgP_ha_drainage__maxValue,kgP_total__minValue,kgP_total__maxValue,Cd_kg_ha__minValue,Cd_kg_ha__maxValue,Cu_kg_ha__minValue,Cu_kg_ha__maxValue,Zn_kg_ha__minValue,Zn_kg_ha__maxValue,Pb_kg_ha__minValue,Pb_kg_ha__maxValue,Ni_kg_ha__minValue,Ni_kg_ha__maxValue,Cr_kg_ha__minValue,Cr_kg_ha__maxValue,Hg_kg_ha__minValue,Hg_kg_ha__maxValue,trace_metals_from_organic__minValue,trace_metals_from_organic__maxValue,SOC_mean_rate_kgChayr__minValue,SOC_mean_rate_kgChayr__maxValue,SOC_mean_rate_kgChayr__minValue__minValue,SOC_mean_rate_kgChayr__minValue__maxValue,SOC_mean_rate_kgChayr__maxValue__minValue,SOC_mean_rate_kgChayr__maxValue__maxValue
(all regions confounded),(all provinces confounded),ABACÁ,permanent,36.63,37.37,5.94,6.06,2852.542372881356,2910.169491525424,,,0.0,1e-12,148.5,151.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,,,0.99,1.01,,,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,22.275,22.724999999999998,9.72081,9.917190000000002,18.490477499999997,18.864022499999997,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,22.275,22.725000000000016,9.72081,9.917190000000009,18.490477499999997,18.86402250000002,0.4407174264705882,0.4496208088235308,1.2625911227301791,1.2880980140984661,6.90525,7.044750000000005,0.111375,0.11362500000000009,0.08798624999999999,0.08976375000000009,0.19936125,0.20338875000000017,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17925285437499996,0.17933877062499998,0.072765,0.074235,0.4365899999999999,0.44541,1.7133705187749997,1.713456435025,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),ACHIOTE,permanent,5.94,6.06,0.693,0.707,787.5000000000005,803.4090909090914,,,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,,,,,,,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,0.0,1.4385448823529413e-15,0.0,1.0415319698465474e-15,0.0,6.029500000000001e-15,0.0,9.725000000000001e-17,0.0,9.9584e-17,0.0,1.96834e-16,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17325,0.17675,0.072765,0.074235,0.4365899999999999,0.44541,1.6920264877559998,1.726208841044,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),ALCACHOFA,permanent,1.98,2.02,3.8115,3.8885,12342.85714285714,12592.207792207791,5568.75,5681.25,1225.4715,1250.2285000000002,174.957057,178.491543,0.0,0.0,0.0,0.0,0.0,0.0,174.957057,178.491543,0.0,1e-12,0.4011428571428572,0.4092467532467532,0.9257142857142856,0.9444155844155844,0.3085714285714285,0.3148051948051948,0.9205714285714288,0.9391688311688312,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,5568.75,5681.25,0.0,0.0,26.24355855,26.77373145,11.45268895122,11.684056404780002,21.784777952354997,22.224874476645,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,26.24355855,26.773731450000017,11.45268895122,11.684056404780009,21.784777952354997,22.22487447664502,0.5192365246054412,0.5297261513651486,1.4875368823380333,1.5175881324862772,8.1355031505,8.299856749500005,0.13121779275,0.13386865725000008,0.1036620562725,0.10575623922750008,0.2348798490225,0.23962489647750015,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1800105514161587,0.18011177467709125,0.072765,0.074235,0.4365899999999999,0.44541,1.7141282158161584,1.7142294390770911,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),ARÁNDANO,permanent,12.87,13.13,1.1384999999999998,1.1615,8302.499999999989,8470.227272727261,11137.5,11362.5,2450.943,2500.4570000000003,198.0,202.0,124.2021,126.71123333333333,115.335,117.665,341.55,348.45,188.3046,192.1087333333333,0.0,1e-12,2.112,2.1546666666666665,6.346153846153847,6.474358974358975,7.634423076923077,7.788653846153847,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,71.928714,73.38181933333334,35.6105673,36.3299727,194.76636299999998,198.70103699999999,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,71.928714,73.38181933333335,35.6105673,36.329972700000006,194.76636299999998,198.701037,1.4231307619941176,1.4518808783980408,4.077061987241209,4.159426875872347,22.29790134,22.74836399333334,0.35964357,0.36690909666666677,0.2841184203,0.28985818636666677,0.6437619903,0.6567672830333335,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19057962319375,0.19089436305625,0.072765,0.074235,0.4365899999999999,0.44541,1.7246972875937496,1.7250120274562497,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),BABACO,permanent,12.87,13.13,0.1782,0.1818,28512.0,29088.0,11137.5,11362.5,0.0,1e-12,518.90967128,529.3926949422222,0.0,0.0,0.0,0.0,498.951607,509.03143744444446,498.951607,509.03143744444446,2806.602789375,2863.301835625,9.9,10.1,,,7.975,8.136111111111111,0.99,1.01,2806.602789375,2863.301835625,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,77.836450692,79.40890424133333,33.9678270819888,34.654045810917864,313.1198751018492,319.4455291443108,24.277114128093757,24.767560878156264,8.611831654060367,8.785808051112095,30.03837766570706,30.645213578145594,102.11356482009376,104.17646511948959,42.57965873604917,43.43985386202996,343.15825276755623,350.0907427224564,3.3355809922395054,3.4029664668302035,5.711944282219399,5.827337096001608,31.655205094229064,32.29470418704177,0.5105678241004687,0.520882325597448,0.43175280456924003,0.4404750834494267,0.9423206286697088,0.9613574090468746,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.19739627704567295,0.19784872708699963,0.072765,0.074235,0.4365899999999999,0.44541,1.7315139414456726,1.7319663914869996,0.00040495068346497185,0.0004131315053531539,0.10993463125981875,0.11215553290143149,0.4933586713302844,0.5033255131753418,0.004239485777462512,0.004325131954784997,0.009065888330239125,0.009249037589435892,0.013203522492475217,0.013470260320606059,0.0002113371900399375,0.00021560662822256254,0.99,1.01,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),BAMBÚ O CAÑA GUADUA,permanent,30.69,31.31,1.7226,1.7574,6749.999999999982,6886.363636363618,,,0.0,1e-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1e-12,0.0,1e-12,1.4652,1.4948,1.98,2.02,,,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,0.0,1.4385448823529413e-15,0.0,1.0415319698465474e-15,0.0,6.029500000000001e-15,0.0,9.725000000000001e-17,0.0,9.9584e-17,0.0,1.96834e-16,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.17325,0.17675,0.072765,0.074235,0.4365899999999999,0.44541,1.6920264877559998,1.726208841044,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CABUYA,permanent,1.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175,0.175,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7091176644,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),CARDAMOMO,permanent,1.0,1.0,,,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8851659999999995,2.8851659999999995,1.0196176644,1.0196176644,0.175,0.175,0.0735,0.0735,0.44099999999999995,0.44099999999999995,1.7091176644,1.7091176644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
(all regions confounded),(all provinces confounded),CAUCHO,permanent,7.92,8.08,12.3651,12.6149,6933.965287049399,7074.045393858478,,,0.0,1e-12,158.8125,162.02083333333331,123.95659432387312,126.46076794657765,29.74958263772955,30.350584307178632,49.58263772954925,50.58430717863105,0.0,1e-12,0.0,1e-12,,,2.3623895659432392,2.410114607679466,,,0.495,0.505,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,65.96711707011687,67.2997861018364,16.23808928839733,16.56613149624374,44.46966698507929,45.368044095888976,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,65.96711707011687,67.29978610183642,16.23808928839733,16.56613149624375,44.46966698507929,45.368044095889,1.3051788133255182,1.3315460620795705,3.7391468644144568,3.814685184907679,20.44980629173623,20.86293369156929,0.3298355853505844,0.3364989305091821,0.2605701124269616,0.26583415510225383,0.590405697777546,0.602333085611436,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.18210416406367383,0.18224768252960663,0.072765,0.074235,0.4365899999999999,0.44541,1.7162218284636737,1.7163653469296065,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,0.0,1e-12,0.0,1e-12,0.0,1e-12
(all regions confounded),(all provinces confounded),CAÑA DE AZÚCAR /BIOCOMBUSTIBLE,permanent,6.93,7.07,4.95,5.05,40604.65116279062,41424.9471458773,,,0.0,1e-12,23.459479065964917,23.933407935984405,47.26909961052632,48.22403091578948,0.0,0.0,276.27906976744185,281.86046511627904,65.71557750731708,67.04316493170731,0.0,1e-12,7.2439024390243905,7.390243902439025,4.755299999999999,4.851366666666666,0.9658536585365854,0.9853658536585368,5.385599999999999,5.4944,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,1e-12,0.0,0.0,19.590415727473683,19.986181701766085,1.5356574996580636,1.5666808834895394,140.5246105242707,143.36349154496304,0.0,1.9450000000000002e-14,0.0,6.950938284863813e-15,0.0,2.0700145802497747e-14,19.590415727473683,19.986181701766103,1.5356574996580636,1.5666808834895463,140.5246105242707,143.36349154496307,0.3876021370550455,0.3954324832581792,1.1104235684894257,1.1328563678528494,6.073028875516842,6.195716327547492,0.09795207863736842,0.09993090850883052,0.07738214212352104,0.07894541772197614,0.17533422076088945,0.17887632623080665,0.0,1e-12,0.0,1e-12,0.0,1e-12,2.8563143399999995,2.9140176599999994,1.009421487756,1.0298138410439999,0.1756718501561004,0.17568542288652667,0.072765,0.074235,0.4365899999999999,0.44541,1.7097895145561002,1.7098030872865264,0.0,9.742849999999999e-19,0.0,2.735e-16,0.0,1.3172104999999999e-15,0.0,1.1660539999999998e-17,0.0,2.12742e-17,0.0,3.3174974999999996e-17,0.0,1.22505e-19,0.0,1.0,150.0,800.0,148.5,151.5,792.0,808.0
